name,1sn_GFP_SJ0503,1sn_GFP_SJ0510,1sn_GFP_SJ0514,1sn_GFP_SJ0516,1sn_GFP_SJ0519,1sn_GFP_SJ0520,cTBS_1sn_ChR_SJ0502,cTBS_1sn_ChR_SJ0511,cTBS_1sn_ChR_SJ0512,cTBS_1sn_ChR_SJ0517,cTBS_30sn_ChR_new_SJ0904,cTBS_30sn_ChR_new_SJ0908,cTBS_30sn_ChR_new_SJ0912,cTBS_30sn_ChR_new_SJ0914,cTBS_30sn_ChR_new_SJ0916,cTBS_30sn_ChR_new_SJ0920,cTBS_30sn_GFP_new_SJ0902,cTBS_30sn_GFP_new_SJ0906,cTBS_30sn_GFP_new_SJ0910,cTBS_30sn_GFP_new_SJ0918,iTBS_1sn_ChR_SJ0507,iTBS_1sn_ChR_SJ0508,iTBS_1sn_ChR_SJ0513,iTBS_1sn_ChR_SJ0518,iTBS_30sn_ChR_SJ0602,iTBS_30sn_ChR_SJ0603,iTBS_30sn_ChR_SJ0605,iTBS_30sn_ChR_SJ0612,iTBS_30sn_ChR_SJ0619,iTBS_30sn_ChR_new_SJ0903,iTBS_30sn_ChR_new_SJ0905,iTBS_30sn_ChR_new_SJ0909,iTBS_30sn_ChR_new_SJ0913,iTBS_30sn_ChR_new_SJ0917,iTBS_30sn_ChR_new_SJ0919,iTBS_30sn_GFP_new_SJ0901,iTBS_30sn_GFP_new_SJ0907,iTBS_30sn_GFP_new_SJ0911,iTBS_30sn_GFP_new_SJ0915,iTBS_30sn_YFP_SJ0601,iTBS_30sn_YFP_SJ0604,iTBS_30sn_YFP_SJ0606,iTBS_30sn_YFP_SJ0610,iTBS_30sn_YFP_SJ0613,iTBS_30sn_YFP_SJ0615
"right Agranular insular area, dorsal part, layer 1",-0.7675783769432428,-0.07803477029922054,1.8543899051105697,-0.06100900223393608,-0.980400477759299,0.03263272212512865,-0.6824495366168203,-0.639885116453609,-0.6824495366168203,1.9139800933390656,-0.8142215296046394,-1.1012691197025462,2.36538254532602,-1.1454302874099165,-0.19596518170145563,-0.9798259085072778,-0.6154962749214731,1.2834339364954488,-0.9467050327267502,0.27876737115277483,0.08371002632098203,0.696637676671224,4.272048970380968,-0.3759857114416993,-0.616520578375814,2.5794475583935195,17.09641069858775,0.6134146812555331,6.204029497761654,-0.6597779540756976,-0.6208447976708094,-0.6532890946748829,-0.6792445322781419,-0.6685842632625177,-0.6797080222353429,1.4477108813174862,-0.6518986248032798,-0.6829524519357503,-0.11285980457845605,-1.0917228377788344,1.0420284838543357,-0.4301667511589433,0.753180051668186,-1.119675911861365,0.8463569652766217
"right Agranular insular area, dorsal part, layer 2/3",-0.8836080129892175,-0.8679733963210293,1.6698779286571348,0.6097500500593404,-0.5522550081182609,0.024208438712033424,-0.647071393073725,0.13818983764785725,0.7691222715802266,4.727706343470848,-0.33726993709765096,-0.39726458941267917,-0.3828658728570724,-0.6020463359813093,-0.6252442682097868,-0.5344523610397107,-0.4404607390794996,1.498566423742216,-0.5448514341076489,-0.5132542505550673,-0.7106185446928125,-0.9128598764329245,0.4372649242361027,0.04085174032655635,0.04556463608603647,7.791552770712234,22.536269008153635,1.11177712049929,2.989040127243992,-0.7434934033642947,-0.680458093079061,-0.8613748212310394,-0.7989860269487312,-0.7455407040402253,-0.8671934652573686,0.6091258274229504,-0.8398242878001903,-0.858573251885029,1.089271712262269,-0.9659702850239732,1.4762942091875817,0.2004843987785604,-0.5832273419012668,-0.929518576155144,0.8019375951142417
"right Agranular insular area, dorsal part, layer 5",-1.235735361824925,-0.041434619537731095,1.2145709158739972,1.0768529717989486,-0.9084316765556529,-0.10582222975463726,1.9939292812077976,0.9605975644628683,0.4320825972657649,3.271844489540556,-0.37397220982884855,-0.38357269043938014,-0.45836713240514987,-0.6226916377389006,-0.7684849828244159,-0.544548190908992,-0.34740343790667955,1.4914234994965416,-0.5550417394832939,-0.5889783221065686,3.0098226868523144,-0.881603505631942,1.3768813499624477,-0.8096145803199846,1.2441888187270134,0.6044490036664125,8.547134172341336,1.586584776083391,2.627288278048172,-0.6431180205272646,-0.6915999495634063,-0.7778210492593359,-0.7435697871632991,-0.46279314778132774,-0.7712637811594837,0.13308115124992695,-0.7402911531133731,-0.7570331142193788,1.3642431160828246,-1.1525828827676317,1.1766106692487808,-0.693051466315651,-0.8282077652721157,0.753120932518524,0.7441105125880932
"right Agranular insular area, dorsal part, layer 6a",-1.187414642466614,-1.0985345444756596,0.9377877005844285,1.1419479256725618,-0.19565354904279436,0.40186710972807893,1.559068385550903,1.579308407865675,0.4722671873446764,2.7303496768970468,-0.438772389857212,-0.059541823371277544,-0.7261478018309819,-0.8888626469668153,-1.2037946052942348,-0.5995189102534988,-0.33248285392170757,1.4895297466517163,-0.5522791165043859,-0.6047677762256225,0.9342676967035989,-1.5112549995029636,0.5426672649612742,-0.5898939836957414,-0.05751732282310672,-0.8180241468175192,1.0896337268155238,0.44416154846732503,2.0067154851617275,-0.6166405848292946,-0.6790852010145396,-0.7634781723936084,-0.6687292869442143,-0.39901182347081693,-0.7838808687709657,-0.01429734405231476,-0.6894411150848649,-0.7150990514382082,1.4188375105753879,-0.8403919945820608,0.07029895011713067,-0.3706671915266884,-0.6199089237601514,1.9332211282210907,-0.17255196846932044
"right Agranular insular area, dorsal part, layer 6b",-0.8020378303576448,-0.783385787791188,0.5782133195601625,-0.5409092344272487,-0.20517246823102533,1.7532920012469446,-0.07460817026582736,0.13056429796519797,-0.5409092344272487,0.26112859593039606,-2.0582678187251537,-0.10013194793798084,-2.4587956104770754,-2.191777082642461,-1.9692616427802823,-1.5242307630559246,1.279463779207528,0.3003958438139411,-0.6786720915796456,-0.9011875314418242,-0.42899697902850764,-0.4849531067278781,-0.4849531067278781,-0.65282148982599,-0.8400174986077147,-0.9284403931980005,0.5747488148368577,-0.5747488148368574,0.8400174986077149,-0.47699111788714715,-0.7786778078328642,-0.6889871702814349,-0.2649950654928596,-0.5422206724700049,-0.7827546549942928,-0.31799407859143153,-0.5911428384071482,-0.5789122969228624,1.4880492139214423,-0.9284403931980005,-0.39790302565628594,-0.9284403931980005,-0.22105723647571432,1.2821319715591435,1.1937090769688576
"right Agranular insular area, posterior part",-0.9729783776518492,-0.0921173869828915,0.9405314261328588,1.485738535747411,-0.7955033852525223,-0.5656708119930064,-0.4041734851143947,-0.20420685586667683,-0.015670402722239612,0.5598942713816715,-0.4688226120291289,0.19263067923898577,-0.11397001048255662,-1.3866141848677134,-0.9905464086372616,-0.9634047082356827,-0.1948924876057832,1.454719747912417,-0.7915072723590144,-0.46831998794761825,0.5248663123554883,-1.2287439311026795,-0.1518492750064876,-0.36939133632699195,5.830561327923444,8.922641633096811,12.063705388649161,6.363256350794897,7.382724411807501,-0.6680171265717835,-1.0569209314757118,-1.0199604085477914,-0.6740862899307962,-0.6083483856826133,-1.0540568319130317,0.7945830501035547,-0.7816264092247633,-0.9439253844433061,0.9309687435645149,-1.0730437098646193,1.639414854871622,0.0719444427441328,-0.3138002289903665,-0.87098697705131,0.5464716182905404
"right Agranular insular area, posterior part, layer 1",-0.3411400464181072,0.19750213213679882,1.9211571035124984,-0.772053789262032,-0.3411400464181072,-0.6643253535510508,-0.6104611356955603,60.417697694575295,38.17177572025768,28.583944941980352,-0.31497224312927063,0.8964594612140775,-0.7026303885191422,-0.012114317043433598,-0.6057158521716743,0.7874306078231763,-0.5330299499110734,-1.0781742168655801,0.44822973060703875,1.1629744361696146,2.890713024911329,-0.7181895714065415,8.923505424726278,10.000789781836088,-0.005339613564364037,13.546599612791923,9.92634161615301,4.592067665353194,3.038240118123218,-0.5381655786793069,-0.48451090989821566,-0.6713771701358092,-0.20513660003805118,-0.7620350587659288,-0.745383609833866,-0.703754987503709,0.030758926499504975,-0.7305823218942545,1.4035783828984587,-0.6621120819811581,1.692657499903445,-0.4378483122778626,-0.19756570188147457,-1.0305454179222866,0.6354140141593374
"right Agranular insular area, posterior part, layer 2/3",-0.8106040241294302,-0.7672039243495516,1.5438513889289844,0.9631741279852379,-0.5401571060566681,-0.3890604623785722,-0.753139077198665,0.4246914084941518,0.5323879523923691,1.6792757743532352,-2.644682316206324,-0.032719154741168294,-0.08841133302400736,-2.3522983802214186,-2.3578675980497024,-1.7006998943122,-0.44205666512003583,1.4904619212944832,-0.3947183135796225,-0.6536869425948244,-0.16321920241290758,-0.811809582456649,0.3390967672616134,0.4094210030160464,3.122818085297312,11.384761996005164,14.303841668538423,4.4295541119909005,5.4833734883566985,-0.6531513984009901,-0.8522164203130483,-1.0455826410055116,-0.7191788883935386,-0.65236535685346,-1.038704777464621,0.7208492266820408,-0.6517758256928122,-1.04774425526122,0.9786708542719912,-0.892233738656375,1.8055438648400661,0.29858215663697585,-0.4285532130554242,-0.8184663823107692,0.03512731254552653
"right Agranular insular area, posterior part, layer 5",-0.9091469770334798,-0.05093679024477799,0.6119281803474554,1.6965061486839257,-0.7421583244784344,-0.6061922372746893,-0.21841017038343727,-0.6313980716226206,-0.38127863847776317,0.07315347116042258,0.026242070467008334,0.1683203509752544,0.13227063801047545,-1.0859976030639638,-0.7361033301705217,-0.6830890463987879,-0.040555927085375955,1.4024928771812137,-0.9089298952663734,-0.45300705482946396,0.8193915861342753,-1.1999835272019186,-0.31123550264553085,-0.678901374816799,6.942389499235869,6.090671426486166,12.620509984233895,7.909444394337095,7.936060584110526,-0.6110235904693183,-1.1510671862699833,-0.9954797599397116,-0.6852073865502253,-0.5081409535687906,-1.0487260369320899,0.7253677141122736,-0.7819531644075636,-0.9362771197583551,0.9928625700536458,-0.9448747369567031,1.8498251892532636,-0.12864491723823668,-0.24398173958975913,-0.7496893452848958,0.21736554981633066
"right Agranular insular area, posterior part, layer 6a",-1.0264783303851972,0.7070047077645067,0.5573443654199637,1.3408311245150701,-1.0036823842002667,-0.5750194831140765,-0.22069118915265887,-0.5819573797790553,-0.2727254141400001,-0.21474442058267718,0.0689794950023476,0.22625274360770006,-0.3297219861112213,-1.165753465539674,-0.5187258024176538,-0.9726108795331007,-0.15037529910511763,1.4389122657489704,-0.8401702491285933,-0.4483667175152592,0.559326621609958,-1.4581146157563785,-0.4590574959994306,-0.6875125218962327,10.026457603050776,3.5808777153752778,6.457718456202194,5.741542913127139,9.589469136089726,-0.6425022246141422,-1.0771852838463816,-0.8682079930846418,-0.5593745584613811,-0.5024977342515972,-0.9042385604573555,1.2050937980195153,-0.9724392772699924,-0.652539311239398,0.419884790489875,-1.3959353805700232,0.6069284263347925,0.4127113299076589,-0.29132564464070054,-0.7161755430750555,1.383796812043328
"right Agranular insular area, posterior part, layer 6b",-0.9570557055559601,-0.821303123207597,1.7036949084719577,0.006787629117418187,-0.4683464091018528,0.5362227002760342,-0.7670020902682517,-0.821303123207597,-0.5090721838063618,-0.305443310283817,-0.5536831604769074,-0.030517969475105027,-0.39673360317636663,-0.7629492368776283,-0.06539564887522517,-0.37929476347630653,-0.6583161986772679,1.4343445653299411,-0.06539564887522517,-0.7106327177774481,1.5407918096539213,-0.9570557055559601,-0.4683464091018528,-0.29186805204898075,0.0,2.766992952647332,3.557562367689427,2.766992952647332,6.719840027857805,-0.1816522001484416,-1.5725890469993666,-0.45153546894041213,-0.7006584862868465,-0.2024124515939779,-0.866740497851136,0.8978808750194407,-1.406507035435077,0.04671056575245635,0.4619155946631803,-1.1858541225631423,0.0,1.1858541225631423,0.7905694150420948,0.3952847075210475,-1.1858541225631423
"right Agranular insular area, ventral part",-1.5823661140483845,-0.24883867045725377,1.4789114728275918,0.47606425430849186,-0.1416377608914191,0.017866818260972275,0.7432020047588385,1.5783316712152613,1.2424643053577868,3.336772397480647,-0.15346882069625978,-0.08623381826493375,-0.4638010631887325,-0.7410633207719859,-0.8227527536934341,-0.5435194374069823,-0.571114259251761,1.4967453269260271,-0.5137345503364273,-0.41189651733783894,-0.46496953651740464,-1.6182438378143693,1.8359596635589606,-0.5894609153680516,0.7880429406511542,0.25097737218757893,6.153497021718253,2.3784332317672616,1.487658620635182,-0.6640255770828878,-0.5080578264699978,-0.7657563126671431,-0.7022763336625678,-0.6179270209009937,-0.7570365353313498,1.3655316637474604,-0.7555251072598123,-0.7400039036021002,0.12999734711445202,-0.8517625843671716,-0.011703608029472639,-0.6215916264542107,-0.5175595550811211,1.8998857034510497,0.10273167048092596
"right Agranular insular area, ventral part, layer 1",-0.5451898153230073,-0.17273340683501223,-0.4858127067234718,2.024219611347799,-0.37245640848799505,-0.4480272739783129,-0.026989594817970735,-0.0863667034175062,0.08636670341750596,-0.09176462238110027,-0.8748450061824932,-0.8939151970529563,-0.817634433571104,-0.9511257696643455,-1.0941522011928184,-0.9892661514052716,-0.8939151970529563,-0.39809023442091646,-0.13110756223443348,1.4231129937083065,-0.06477502756312961,-0.534393977395819,2.1807592612920286,-0.48041478775987767,-0.45270185825402537,1.5368036767044546,11.984686036935512,1.2627999203928078,1.8227206398122602,-0.5838607234572888,-0.46207382408582987,-0.5898306695049095,-0.6220683781620604,-0.6101284860668192,-0.5766967882001443,1.4686067277146528,-0.6387842270953978,-0.6280383242096809,-0.20178417640957425,-0.9054037165080507,1.7869810194237845,-0.5837471330117695,0.2620905495154885,-0.7386188213618308,0.17869810194237845
"right Agranular insular area, ventral part, layer 2/3",-1.2240272267419408,-0.824463841863,1.324030183900194,1.0132586623276842,-0.127582248033736,-0.16121552958920243,-0.2890219994999748,1.379188765651159,2.1218116223958567,5.220109519285422,0.16273585401141105,-0.13346524402815058,-0.2811289182720617,-0.824601139453794,-1.0640085166303126,-0.6638312219337961,-0.5860675118290144,1.4943301708618293,-0.3798626176185822,-0.5284000414142325,-0.9684142869203961,-1.3733589968482116,3.1281194065354114,0.5867886522043704,1.5848723390132295,4.139313638363964,21.712751044481248,6.516622146883811,5.258047054138009,-0.573134769880569,-0.4159185297114798,-0.6593070675581547,-0.5894496627283047,-0.5418398390544579,-0.6728039334594633,1.4551030455083889,-0.6511496211342869,-0.6622734117122885,-0.14168001266181376,-1.0161828526614243,0.21442390469002515,-0.7458222771826967,-0.6059806002109411,1.6594545667315,0.494107258633536
"right Agranular insular area, ventral part, layer 5",-1.6954320766169646,0.11906524675989634,1.4394774443606615,0.06844469274820404,-0.09268552142985903,0.1611302141780633,0.7963825187473299,1.8829420161250652,0.9083181100126215,2.4682867322321,-0.2359957648256059,-0.08410147174679448,-0.5078066050719,-0.6456306899497267,-0.7022313002127786,-0.4544037693999811,-0.5375459087694356,1.4971980635684103,-0.546819455083721,-0.41283269971525366,-0.2851862197841823,-1.6647745579901652,0.7543175513291627,-1.0808557729820514,0.7366851315338204,-0.47163763510328915,2.1268072202029575,1.414300786380467,0.5567221662899958,-0.7042492232346783,-0.5329546731787395,-0.8231559028509738,-0.761692063629024,-0.6555376945802731,-0.7994894526085035,1.2915448234264686,-0.8051188509671493,-0.7749039169197235,0.288477944460404,-0.6369097460414958,-0.24209303657800244,-0.4587831375858732,-0.4881648461971098,2.012953099334415,-0.18700233293193358
"right Agranular insular area, ventral part, layer 6a",-1.0156692511967538,-0.3580685588216636,1.9024338212177088,-0.451477748079489,-0.12267740189194383,0.04545913877214171,3.079389605866307,-0.029268212634118437,0.01930456577995053,1.4578060803504607,-0.1638755564327321,0.35557903754272085,-0.3648550124351394,-0.9894373218580056,-0.7018821001930227,-0.6029383680072222,-0.5163626023446465,1.4965239493102338,-0.5720184516991594,-0.40814289526642733,0.17623200373309705,-1.075451132321762,1.726824545412997,-0.7204962131420258,0.49525459755063955,-0.8314410897376338,1.6053469073224598,1.7204174516280757,0.8404662304674861,-0.7974990494606076,-0.7573417409118437,-0.8928726572639217,-0.8092115977873304,-0.6335233728864884,-0.870284171205242,1.0120896670180644,-0.8878529936953262,-0.8301268626564782,0.7058901893337401,-0.8314410897376338,-0.3373146347782259,-0.6689885566002942,-0.6013000011264027,1.6730354627963515,0.7660088194462054
"right Agranular insular area, ventral part, layer 6b",1.1478691134099097e-16,-0.6593804733957869,-0.3296902366978934,-0.6593804733957869,-0.3296902366978934,1.9781414201873613,-0.6593804733957869,2.967212130281042,0.6593804733957873,1.3187609467915744,-1.2863048443785616,0.22699497253739326,-1.2863048443785616,-0.3783249542289887,-0.3783249542289887,-0.6809849176121797,1.437634826070157,-0.07566499084579761,-0.6809849176121797,-0.6809849176121797,2.967212130281042,-0.3296902366978934,-0.6593804733957869,-0.6593804733957869,-0.408248290463863,-0.408248290463863,2.0412414523193148,-0.408248290463863,-0.408248290463863,3.5601377790173507,-1.100406222605363,-0.32364888900157734,3.0422995566148274,-0.5825680002028394,-1.100406222605363,-0.5825680002028394,-0.5825680002028394,-0.32364888900157734,1.4887848894072557,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.0412414523193148,-0.408248290463863
right Ammon's horn,-1.4102784305467633,-0.4670882686035812,-0.13142386314482957,-0.24796779619858397,0.8388071730064149,1.4179511854873426,-1.1429983846555074,3.3473510819774415,1.1574872277229116,0.6751093188129823,-0.3081961076751242,0.1106253169322631,-0.6554723834914308,-1.2553898325417305,-1.1206422554899775,-0.9636474236904681,-0.34906701128369216,1.4188313120238287,-0.9175517860123511,-0.15221251472778524,0.32469534560437874,-2.844003459322142,1.6350603531991783,-0.5905600289337809,2.521757393390581,0.37727898805791865,2.824170488899871,5.33976857942724,3.4008894386835085,-0.3307418549921515,-0.7463323759728894,-0.9465847579992365,-0.4745795497082321,-0.16059125296860408,-0.9953287214477853,1.3783883998695126,-0.5696267917402381,-0.8779434017457479,0.06918179361647296,-1.2571050393072654,0.20186898257318403,-0.5799287273320729,-0.6220895891844869,1.3610324312809117,0.8962219419697304
right Ansiform lobule,-0.31558799938914256,2.005988084808972,-0.09666569382619597,-0.47113279731423147,-0.47473152014540326,-0.6478700741339984,0.553703493385005,-0.8058140206132018,-0.49912286377890047,-0.6258778790546157,1.1497086992511383,-0.5122360998663916,-0.6672659235606486,-0.40518920879227227,-0.835990222577864,-0.719639451322498,1.039212054851388,0.627332415366983,-1.09576710179582,-0.5707773684225507,2.242304217389249,-0.7692270051629561,-0.2500112722433467,-0.6606655330892757,-0.37026397987924975,-0.29265406269931965,-0.47984027688124115,-0.41050026890900854,0.6537734314354419,-0.4581601112302982,-0.7107852183092185,-0.8746660873431447,-0.6672267257051514,-0.3690149558197008,-0.8631809839873348,0.2502608737905836,-0.8389608584300112,-0.7205959020792736,1.3092958867187012,-0.7875763214369063,0.31820596166156434,-0.26339130704131325,-0.5501345051466695,-0.6002310705394522,1.8831272425027765
right Anterior amygdalar area,-1.1817509208416113,-1.3023053771959234,0.10310578503987221,0.7471203808273814,0.8613298657946243,0.7725002663756577,-1.6417613464041179,1.1627160066804045,0.3569046405226343,-0.28393746957134014,-0.282178427381252,0.04061659182002896,0.37196247245710523,-0.13253835225483052,-0.6434523230436127,-0.0812331836400572,0.13681378297272812,1.3595869682914876,-0.8294335592721651,-0.6669671919920502,0.33786972636142715,-1.6227264322429107,0.42352684008685987,-0.6170484673924654,-0.2948360939654959,-0.42271680942040996,3.157943223317181,-1.0194934815433419,3.349764296499552,-0.3053032905670579,-0.3825166227744243,-0.54759340197638,-0.46860505063780983,-0.171289346161169,-0.6008439759124947,-0.8262714055753805,-0.4109169288736855,-0.21300229574445892,1.450190630193525,-1.0194934815433419,0.2380002204299789,-0.7637320506335139,-0.6997916929060569,1.5168073749791184,0.7282096296738156
right Anterior area,-0.8951742535030162,-1.0501844149480297,1.4752366094700013,0.9027173270526518,-0.1421869364106329,-0.2904083316609741,-1.4871169503106774,2.1889999441042796,-0.12446071356898902,-0.30964316921254553,-0.4631510647709308,-0.2898444730297482,-0.4017976508525841,-0.6804324038902086,-0.6696787538763515,-0.5050134880391611,-0.4021817097816505,1.4960295471286997,-0.5776966403649646,-0.5161511969820848,-0.9015858660202065,-1.6166692385256705,0.44051549529872464,-1.1373069144463221,2.250658229057764,-0.11946866603299637,3.3716451622082366,-0.20818999365671464,0.29597247125266885,-0.14714021462793797,-0.44112683355109045,-0.9839120422245186,-0.22452985626731264,-0.4897818246501053,-0.7555038895652553,1.3601655543102562,-0.5135804616007101,-0.937019913121845,0.09043482041229906,-0.834872387189328,-0.22649756919811687,0.3199131469606563,-0.7672751851903046,1.8549329423551475,-0.34620094773805427
"right Anterior area, layer 1",-0.8695698299277147,-0.8893421424983116,0.8432067465002521,0.017712696677826573,1.5302946083284983,-0.6323020790805504,-0.8843990643556623,1.1941652946283492,-0.38514817194808765,0.36125662759194976,-0.6531132904596924,-0.49750772948815236,-0.4951619170111945,-0.5850847286279136,-0.5827389161509556,-0.6804811026908677,-0.6773533527215905,1.4800121885873483,-0.5209658542577312,-0.2816929816080266,-0.7855375015026773,-0.9016998378549348,0.33901277595002816,-0.6842043995783675,4.379673216308927,-0.9786355615031843,7.125806464937634,1.298645669066963,-0.8446778420578814,-0.22817144204380405,-0.0712518796232075,-0.6266147887924869,-0.41817645437235734,-0.43991832145472914,-0.30426797683210516,1.4676941903811955,-0.3293183889052726,-0.7806984555066868,-0.35767734596923584,-1.0679407078000527,0.427920492672495,1.767497687125523,-0.6660675494641445,-0.26419439112823606,-0.19721553140558476
"right Anterior area, layer 2/3",-0.9237559447675643,-1.0986106642600648,1.5139547193595524,0.7309542599312588,0.09922107982932211,-0.3217634500925044,-1.164758050812946,1.5831787285428,-0.1115275703507885,-0.05307174037382332,-0.543071225831057,-0.2878529434143901,-0.45940462636113044,-0.6956397307468055,-0.6473615248902093,-0.4015176513777358,-0.38558115624060707,1.495159630163205,-0.5658041674237261,-0.5437743064988716,-0.9540094006328357,-1.1975753588701896,0.6325023357595286,-0.7965888760457459,4.4101953697085134,-0.48056873423831026,6.424445184027939,0.20924284600806814,0.3885938568721266,-0.15765242377064653,-0.4251404120204135,-1.003239080260392,-0.017145645885730074,-0.38933743917318114,-0.6442546058454756,1.340821333128852,-0.5389143035127298,-0.9442039561434001,0.14229692652727802,-0.9910293036206305,-0.3288101865841071,0.9473412368716932,-0.9427424930033841,1.4509036904515493,-0.13566294411512114
"right Anterior area, layer 4",-0.6008703695522157,-1.1389331599505668,1.3569124052492747,1.1040027415976155,-0.25626835772405826,-0.46484325962004835,-1.20845812724923,1.685392685529916,-0.09706625869233641,-0.24014662617654228,-0.45038671212728326,-0.2648173985808218,-0.3809953540872467,-0.635956025673745,-0.6128255729937327,-0.31948937764266877,-0.37941827776815495,1.4946740814191986,-0.5644618992082527,-0.550793904442791,-0.32277050035756244,-1.3092189494212059,0.3271368026516817,-0.9686473704799275,3.807840173984598,-0.31358683785755515,4.470852345454857,0.008959623938787289,1.0303567529605384,-0.17701074826291177,-0.6631728266315138,-1.1114628379299114,-0.059278018022928494,-0.6253007595613094,-0.9496832470756686,1.282710445551705,-0.6425901814846635,-0.9270423374141334,0.2869220733470922,-0.7257295390417705,-0.08063661544908561,0.09855586332666019,-0.6540525475314721,1.9263191468392669,-0.5644563081435993
"right Anterior area, layer 5",-0.7570404806771264,-0.8172673169825634,1.4029868646557093,1.1319661012812434,-0.6349590557336725,-0.32568611254359076,-1.837868029509834,1.5250682895991627,-0.23615973425172507,-0.6772806163807367,-0.19758323082244947,-0.19948154849248093,-0.31401338125105066,-0.855666689766717,-0.7797339829654554,-0.5880038982922697,-0.255165533480073,1.4786312718154013,-0.6190097535694515,-0.6044559847658765,-0.540549420444069,-2.1292356970415427,0.08857685609786103,-1.5473142381444147,1.7446570458446926,0.03895238997773118,2.3268927697223574,-0.3464712582229764,0.592486352819173,-0.09868330146799849,-0.5420448595404397,-1.057604634400279,-0.43362348244046384,-0.5542019475905514,-0.9313197809817718,1.3251846234216154,-0.4864695998827862,-0.9918571173945728,0.15314209385574398,-0.6867921390810481,-0.17426069200563896,0.07995490574376385,-0.6457896233150153,1.9496696246748557,-0.5227820760169172
"right Anterior area, layer 6a",-0.9934171633552632,-0.917797931767754,1.4666471932899998,0.8275427198729849,-0.5531180891118622,0.17014327107189633,-1.7825404349216911,4.429213540484518,0.10794035476604184,-0.584829379777592,-0.3544122263506688,-0.24168156396452928,-0.27817710214709246,-0.5644643238903101,-0.7461310028435134,-0.7688393377126637,-0.39901788412935707,1.4938840296062517,-0.6171801012651236,-0.477686044211771,-1.6166659914394128,-1.9618311936856245,0.7616808084903159,-1.3702936562672048,0.6586560844689741,0.10408008881938971,1.5674150689367814,-0.5670034689414523,0.015534341614834243,-0.08319078924843185,-0.3444638707829195,-0.9292424016977076,-0.4298405076622993,-0.5404186819337852,-0.9035265472159666,1.3805556478522607,-0.4936158267770166,-0.9215276453531853,0.03458782427794158,-0.7534155683194639,-0.3060265298122359,0.024854946583734785,-0.7207934509283118,1.944899570177255,-0.1895189677009786
"right Anterior area, layer 6b",-1.2384093431389016,-0.8806103376673721,1.2563809826831334,0.9279901146476196,-0.3855733574944338,0.32022194096995327,-1.6550246234824633,4.211898795002754,0.05554870404580813,-0.6600493068972513,-0.33814380481772427,-0.19303994987678505,-0.1412171445407354,-0.581710989897158,-0.7734553696405418,-0.9911111520519506,-0.31223240214969944,1.4860189430112252,-0.6387160757668126,-0.5350704650947132,-1.4344635927123424,-1.7089395421151594,-0.45419234484513815,-1.0521578060441328,-0.2860722751977417,0.24602215667005772,-0.1659219196146902,-0.5263729863638446,-0.23457926566214818,-0.11877623194868825,-0.6344388974820184,-0.9965615558621659,-0.292595107971159,-0.4461351151243417,-1.0052524996632894,1.3731691205775198,-0.5069717217322065,-0.9241370241861365,0.057939625340823586,-0.5435373228757091,-0.33756528473333514,-0.33756528473333514,-0.5092086498519801,2.031113153903965,-0.3032366117096062
right Anterior cingulate area,-0.6266190129604265,-1.639316710044561,0.19348367677416248,0.5710932342126643,0.2873400162463725,1.2140187957717876,-1.3540217041608615,2.0386826080953746,0.297104673056623,-0.06277432333168717,-0.5299673809842094,0.1634824531844943,-0.7037516459948577,-0.9032336589309045,-0.6212073647799419,-0.9238048359317914,-0.33353535328173267,1.4896419900618696,-0.6047893591609373,-0.5513172776191994,-1.1680435366235251,-1.9429204474474804,0.5937703648312064,-0.8419553920917396,3.4557468895591197,0.5282341192236646,0.1667252783347825,2.633491486753036,4.931021938774778,-0.3043096637365623,-0.1359000003404099,-0.7761001433533985,-0.36737520714223443,-0.28976839572936314,-0.7815771407746123,1.35807115588822,-0.589818172582759,-0.8904124462558078,0.12215946295034713,-1.126909299355824,-0.1619996725715292,-0.23997216766520946,-0.7166676490333921,1.6756702686136211,0.5698785200123347
"right Anterior cingulate area, dorsal part",-0.6981790056153951,-1.5973468736883,0.5424228510480914,0.5445239832855713,0.03861803232776715,1.1699610126422664,-1.0881724948055258,1.7925965323489887,0.48394133710488374,0.014455011596740812,-0.6353629622977179,0.0836970931761947,-0.6018567357412267,-0.8624201433494729,-0.7383466777084053,-0.7894733449335694,-0.36028323310232707,1.4925106680895956,-0.5374919136095471,-0.5947355213777218,-0.9244009098507956,-2.0658993626464515,0.9938160934001518,-0.9538167611755226,2.1212338609653463,0.26223727613502534,-0.06076511332467983,1.8079354059529276,4.0176599072352035,-0.26100223971826886,-0.1872533650751829,-0.785748485760945,-0.37764349703027,-0.30877403753370203,-0.7793355401398071,1.3376800447627928,-0.5811848145707342,-0.9198626963595249,0.16336746616746617,-0.9382780426293724,-0.36574591023942293,-0.271479118465775,-0.649932561909979,1.824570722148277,0.4008649110962723
